id,url,primaryTitle,originalTitle,type,description,primaryImage,thumbnails,trailer,contentRating,isAdult,releaseDate,startYear,endYear,runtimeMinutes,genres,interests,countriesOfOrigin,externalLinks,spokenLanguages,filmingLocations,productionCompanies,budget,grossWorldwide,averageRating,numVotes,metascore
tt0316768,https://www.imdb.com/title/tt0316768/,Tiptoes,Tiptoes,movie,The story of a peculiar love triangle involving two brothers.,https://m.media-amazon.com/images/M/MV5BNzFhYmI0MjAtNjIyZi00MDIyLWI1NDQtOTAxMWFkNDQ2ZGYwXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNzFhYmI0MjAtNjIyZi00MDIyLWI1NDQtOTAxMWFkNDQ2ZGYwXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNzFhYmI0MjAtNjIyZi00MDIyLWI1NDQtOTAxMWFkNDQ2ZGYwXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNzFhYmI0MjAtNjIyZi00MDIyLWI1NDQtOTAxMWFkNDQ2ZGYwXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=ukRdEVthmWM,R,False,2004-01-16,2002,,90.0,"['Comedy', 'Drama', 'Romance']","['Comedy', 'Drama', 'Romance']","['US', 'FR']",,['en'],"['Los Angeles, California, USA']","[{'id': 'co0070684', 'name': 'Langley Productions'}, {'id': 'co0500956', 'name': 'Marshak / Zachary'}, {'id': 'co0019350', 'name': 'Muse Productions'}]",,,4.2,6783.0,
tt0253556,https://www.imdb.com/title/tt0253556/,Reign of Fire,Reign of Fire,movie,"A brood of fire-breathing dragons emerges from the earth and begins setting everything ablaze, establishing dominance over the planet.",https://m.media-amazon.com/images/M/MV5BYTFkMGVmZTUtMzcyMC00ZTBkLWExNzAtNTVmYTE3MjIzOTk1XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BYTFkMGVmZTUtMzcyMC00ZTBkLWExNzAtNTVmYTE3MjIzOTk1XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BYTFkMGVmZTUtMzcyMC00ZTBkLWExNzAtNTVmYTE3MjIzOTk1XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BYTFkMGVmZTUtMzcyMC00ZTBkLWExNzAtNTVmYTE3MjIzOTk1XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=NFZoDnP-1eE,PG-13,False,2002-07-12,2002,,101.0,"['Action', 'Adventure', 'Fantasy']","['Dark Fantasy', 'Action', 'Adventure', 'Fantasy', 'Thriller']",['US'],,['en'],"['Wicklow Gap, County Wicklow, Ireland']","[{'id': 'co0049348', 'name': 'Touchstone Pictures'}, {'id': 'co0031181', 'name': 'Spyglass Entertainment'}, {'id': 'co0093750', 'name': 'The Zanuck Company'}]",60000000.0,82150183.0,6.2,153244.0,39.0
tt0268690,https://www.imdb.com/title/tt0268690/,13 Conversations About One Thing,Thirteen Conversations About One Thing,movie,"In New York City, the lives of a lawyer, an actuary, a house-cleaner, a professor and the people around them intersect as they ponder order and happiness in the face of life's cold unpredictability.",https://m.media-amazon.com/images/M/MV5BOWNjMjM3OTctNDgxYS00OWMzLTkwNDctYjMyMTFhN2JlZWJhXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BOWNjMjM3OTctNDgxYS00OWMzLTkwNDctYjMyMTFhN2JlZWJhXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BOWNjMjM3OTctNDgxYS00OWMzLTkwNDctYjMyMTFhN2JlZWJhXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BOWNjMjM3OTctNDgxYS00OWMzLTkwNDctYjMyMTFhN2JlZWJhXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=H1Lm5Jieg5c,R,False,2002-07-05,2001,,104.0,['Drama'],['Drama'],['US'],['http://www.sonyclassics.com/13conversations/'],"['en', 'de', 'it']","['New York, USA']","[{'id': 'co0000881', 'name': 'Stonelock Pictures'}, {'id': 'co0079704', 'name': 'Single Cell Pictures'}, {'id': 'co0114931', 'name': 'double A Films'}]",4500000.0,3706652.0,7.0,10635.0,74.0
tt0209475,https://www.imdb.com/title/tt0209475/,The Wedding Planner,The Wedding Planner,movie,Mary Fiore is San Francisco's most successful supplier of romance and glamor. She knows all the tricks. She knows all the rules. But then she breaks the most important rule of all: she falls in love with the groom.,https://m.media-amazon.com/images/M/MV5BNjMyMTZkNGYtZDdkZi00OTVjLWI1MDAtYWI1ODViMmEzOGM1XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNjMyMTZkNGYtZDdkZi00OTVjLWI1MDAtYWI1ODViMmEzOGM1XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNjMyMTZkNGYtZDdkZi00OTVjLWI1MDAtYWI1ODViMmEzOGM1XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNjMyMTZkNGYtZDdkZi00OTVjLWI1MDAtYWI1ODViMmEzOGM1XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=__PN6Hx1sQA,PG-13,False,2001-01-26,2001,,103.0,"['Comedy', 'Romance']","['Romantic Comedy', 'Comedy', 'Romance']","['DE', 'US']",,"['en', 'it']","['Filoli Estate - 86 Cañada Road, Woodside, California, USA']","[{'id': 'co0050868', 'name': 'Columbia Pictures'}, {'id': 'co0010043', 'name': 'Dee Gee Entertainment'}, {'id': 'co0071425', 'name': 'IMF Internationale Medien und Film GmbH & Co. Produktions KG'}]",35000000.0,94728529.0,5.4,93393.0,33.0
tt0264616,https://www.imdb.com/title/tt0264616/,Frailty,Frailty,movie,"A mysterious man arrives at the offices of an FBI agent and recounts his childhood: how his religious fanatic father received visions telling him to destroy people who were in fact ""demons.""",https://m.media-amazon.com/images/M/MV5BM2MyMWVjNGYtZmRkOC00ZWI4LWI2OWEtYzY3YjNiZjgwNGFkXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BM2MyMWVjNGYtZmRkOC00ZWI4LWI2OWEtYzY3YjNiZjgwNGFkXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BM2MyMWVjNGYtZmRkOC00ZWI4LWI2OWEtYzY3YjNiZjgwNGFkXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BM2MyMWVjNGYtZmRkOC00ZWI4LWI2OWEtYzY3YjNiZjgwNGFkXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=mW6TlPMHXgk,R,False,2002-04-12,2001,,100.0,"['Crime', 'Drama', 'Thriller']","['Crime', 'Drama', 'Thriller']","['US', 'DE']",,['en'],"['Leonard Avenue & Hanawalt Avenue - Wasco, California, USA']","[{'id': 'co0057460', 'name': 'David Kirschner Productions'}, {'id': 'co0020377', 'name': 'American Entertainment'}, {'id': 'co0018947', 'name': 'Cinerenta Medienbeteiligungs KG'}]",11000000.0,17423030.0,7.2,100800.0,64.0
tt5032110,https://www.imdb.com/title/tt5032110/,Nulle part ailleurs: midi,Nulle part ailleurs: midi,tvSeries,,https://m.media-amazon.com/images/M/MV5BNTIwOGNjN2YtOTNmMi00OTFiLWI5NDgtNWIxNmNkZjcwNWU3XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNTIwOGNjN2YtOTNmMi00OTFiLWI5NDgtNWIxNmNkZjcwNWU3XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNTIwOGNjN2YtOTNmMi00OTFiLWI5NDgtNWIxNmNkZjcwNWU3XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNTIwOGNjN2YtOTNmMi00OTFiLWI5NDgtNWIxNmNkZjcwNWU3XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,,False,,2000,,,,,,,,,"[{'id': 'co0028557', 'name': 'Canal+'}]",,,6.8,7.0,
tt0141926,https://www.imdb.com/title/tt0141926/,U-571,U-571,movie,A German submarine is boarded by disguised American submariners trying to capture their Enigma cipher machine.,https://m.media-amazon.com/images/M/MV5BNmU2MjAxZGQtMGY3NC00ODYwLThkZWQtNzhjMDhhOTVlMWYyXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNmU2MjAxZGQtMGY3NC00ODYwLThkZWQtNzhjMDhhOTVlMWYyXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNmU2MjAxZGQtMGY3NC00ODYwLThkZWQtNzhjMDhhOTVlMWYyXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNmU2MjAxZGQtMGY3NC00ODYwLThkZWQtNzhjMDhhOTVlMWYyXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=2imOf6-H3tI,PG-13,False,2000-04-21,2000,,116.0,"['Action', 'War']","['Action', 'War']","['FR', 'US', 'IT']",,"['en', 'de']","['Cinecittà Studios, Cinecittà, Rome, Lazio, Italy']","[{'id': 'co0005073', 'name': 'Universal Pictures'}, {'id': 'co0053289', 'name': 'Canal Plus Image International'}, {'id': 'co0014380', 'name': 'Dino De Laurentiis Company'}]",62000000.0,127666415.0,6.6,92280.0,62.0
tt0131369,https://www.imdb.com/title/tt0131369/,Edtv,EDtv,movie,A video store clerk agrees to have his life filmed by a camera crew for a television show.,https://m.media-amazon.com/images/M/MV5BN2UzMzljOGEtZjYzZS00ZmNmLTg4NzctYWI2NDI4NjEwOGEwXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BN2UzMzljOGEtZjYzZS00ZmNmLTg4NzctYWI2NDI4NjEwOGEwXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BN2UzMzljOGEtZjYzZS00ZmNmLTg4NzctYWI2NDI4NjEwOGEwXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BN2UzMzljOGEtZjYzZS00ZmNmLTg4NzctYWI2NDI4NjEwOGEwXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=V5ZJtWn8zBY,PG-13,False,1999-03-26,1999,,122.0,"['Comedy', 'Drama']","['Satire', 'Comedy', 'Drama']",['US'],,['en'],"['Castillo de San Marcos National Monument - 11 South Castillo Drive, St. Augustine, Florida, USA']","[{'id': 'co0003687', 'name': 'Imagine Entertainment'}, {'id': 'co0005073', 'name': 'Universal Pictures'}]",80000000.0,35242897.0,6.1,46841.0,49.0
tt0287789,https://www.imdb.com/title/tt0287789/,Waking in Mississippi,Waking in Mississippi,movie,"Waking in Mississippi explores the power of the national media to, surprisingly, mitigate long held animosities resulting from a legacy of slavery and Jim Crow. The irony of Hollywood fabricating a race riot for the sake of A Time to Kill provides a framework for presenting the complexity of race relations in a historically troubled region. Less than a year prior to filming, National Guardsmen were alerted to the possibility of actual race rioting in the town square, during federally monitored run-off election. Using footage of the movie production, scenes from the 1996 local premiere in Jackson, film clips, and interviews with writer John Grisham, director Joel Shumacher, actor Samuel Jackson and members of the film crew, we investigate the temporary and permanent effects of Hollywood's takeover of Canton. Local residents relate their personal experiences as extras and comment on the impact of the racially charged blockbuster. We incorporate local and national media coverage of the production, placing special emphasis on the commercial negotiations of the town's history.",,[],,,False,1998-06-08,1998,,60.0,"['Documentary', 'History']","['Documentary', 'History']",['US'],,['en'],"['Canton, Mississippi, USA']",[],30000.0,,7.5,20.0,
tt0773260,https://www.imdb.com/title/tt0773260/,Bravo Profiles: The Entertainment Business,Bravo Profiles: The Entertainment Business,tvMiniSeries,"It essentially peers through a microscope at celebrity culture in general, at the film industry and its marketing might.",https://m.media-amazon.com/images/M/MV5BMjRmOTA2YjctZTg0MS00NjhlLTgwYjQtNTJjOGM3NzE5OWZhXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMjRmOTA2YjctZTg0MS00NjhlLTgwYjQtNTJjOGM3NzE5OWZhXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjRmOTA2YjctZTg0MS00NjhlLTgwYjQtNTJjOGM3NzE5OWZhXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjRmOTA2YjctZTg0MS00NjhlLTgwYjQtNTJjOGM3NzE5OWZhXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,,False,1998-03-01,1998,1998.0,,['Documentary'],['Documentary'],['US'],,['en'],,[],,,6.4,74.0,
